# time autocorr   
119   -5.71322e-07  -1.90441e-07  -1.90441e-07  -1.90441e-07
120   -1.07131e-06  -3.57103e-07  -3.57103e-07  -3.57103e-07
121   -1.41975e-06  -4.7325e-07  -4.7325e-07  -4.7325e-07
122   -1.59658e-06  -5.32192e-07  -5.32192e-07  -5.32192e-07
123   -1.62953e-06  -5.43175e-07  -5.43175e-07  -5.43175e-07
124   -1.57954e-06  -5.26514e-07  -5.26514e-07  -5.26514e-07
125   -1.51732e-06  -5.05772e-07  -5.05772e-07  -5.05772e-07
126   -1.49687e-06  -4.98958e-07  -4.98958e-07  -4.98958e-07
127   -1.53591e-06  -5.11971e-07  -5.11971e-07  -5.11971e-07
128   -1.60977e-06  -5.36592e-07  -5.36592e-07  -5.36592e-07
129   -1.66319e-06  -5.54396e-07  -5.54396e-07  -5.54396e-07
130   -1.63525e-06  -5.45084e-07  -5.45084e-07  -5.45084e-07
131   -1.488e-06  -4.96e-07  -4.96e-07  -4.96e-07
132   -1.2238e-06  -4.07935e-07  -4.07935e-07  -4.07935e-07
133   -8.84899e-07  -2.94966e-07  -2.94966e-07  -2.94966e-07
134   -5.36587e-07  -1.78862e-07  -1.78862e-07  -1.78862e-07
135   -2.44532e-07  -8.15106e-08  -8.15106e-08  -8.15106e-08
136   -5.53698e-08  -1.84566e-08  -1.84566e-08  -1.84566e-08
137   1.34526e-08  4.48418e-09  4.48418e-09  4.48418e-09
138   -2.49137e-08  -8.30457e-09  -8.30457e-09  -8.30457e-09
139   -1.33614e-07  -4.45381e-08  -4.45381e-08  -4.45381e-08
140   -2.65514e-07  -8.85047e-08  -8.85047e-08  -8.85047e-08
141   -3.78673e-07  -1.26224e-07  -1.26224e-07  -1.26224e-07
142   -4.48034e-07  -1.49345e-07  -1.49345e-07  -1.49345e-07
143   -4.68805e-07  -1.56268e-07  -1.56268e-07  -1.56268e-07
144   -4.52269e-07  -1.50756e-07  -1.50756e-07  -1.50756e-07
145   -4.16424e-07  -1.38808e-07  -1.38808e-07  -1.38808e-07
146   -3.77039e-07  -1.2568e-07  -1.2568e-07  -1.2568e-07
147   -3.40987e-07  -1.13662e-07  -1.13662e-07  -1.13662e-07
148   -3.04044e-07  -1.01348e-07  -1.01348e-07  -1.01348e-07
149   -2.53986e-07  -8.46619e-08  -8.46619e-08  -8.46619e-08
150   -1.77383e-07  -5.91276e-08  -5.91276e-08  -5.91276e-08
151   -6.62477e-08  -2.20826e-08  -2.20826e-08  -2.20826e-08
152   7.85872e-08  2.61957e-08  2.61957e-08  2.61957e-08
153   2.47685e-07  8.25617e-08  8.25617e-08  8.25617e-08
154   4.25392e-07  1.41797e-07  1.41797e-07  1.41797e-07
155   5.91207e-07  1.97069e-07  1.97069e-07  1.97069e-07
156   7.20511e-07  2.4017e-07  2.4017e-07  2.4017e-07
157   7.86639e-07  2.62213e-07  2.62213e-07  2.62213e-07
158   7.65344e-07  2.55115e-07  2.55115e-07  2.55115e-07
159   6.40641e-07  2.13547e-07  2.13547e-07  2.13547e-07
160   4.09483e-07  1.36494e-07  1.36494e-07  1.36494e-07
161   8.42738e-08  2.80913e-08  2.80913e-08  2.80913e-08
162   -3.06411e-07  -1.02137e-07  -1.02137e-07  -1.02137e-07
163   -7.20358e-07  -2.40119e-07  -2.40119e-07  -2.40119e-07
164   -1.10813e-06  -3.69377e-07  -3.69377e-07  -3.69377e-07
165   -1.42188e-06  -4.73961e-07  -4.73961e-07  -4.73961e-07
166   -1.62526e-06  -5.41753e-07  -5.41753e-07  -5.41753e-07
167   -1.70089e-06  -5.66965e-07  -5.66965e-07  -5.66965e-07
168   -1.65178e-06  -5.50594e-07  -5.50594e-07  -5.50594e-07
169   -1.49739e-06  -4.9913e-07  -4.9913e-07  -4.9913e-07
170   -1.26811e-06  -4.22704e-07  -4.22704e-07  -4.22704e-07
171   -9.99024e-07  -3.33008e-07  -3.33008e-07  -3.33008e-07
172   -7.25939e-07  -2.4198e-07  -2.4198e-07  -2.4198e-07
173   -4.83161e-07  -1.61054e-07  -1.61054e-07  -1.61054e-07
174   -3.0094e-07  -1.00313e-07  -1.00313e-07  -1.00313e-07
175   -2.03169e-07  -6.77231e-08  -6.77231e-08  -6.77231e-08
176   -2.04583e-07  -6.81945e-08  -6.81945e-08  -6.81945e-08
177   -3.07728e-07  -1.02576e-07  -1.02576e-07  -1.02576e-07
178   -5.00565e-07  -1.66855e-07  -1.66855e-07  -1.66855e-07
179   -7.5611e-07  -2.52037e-07  -2.52037e-07  -2.52037e-07
180   -1.03416e-06  -3.44721e-07  -3.44721e-07  -3.44721e-07
181   -1.2859e-06  -4.28632e-07  -4.28632e-07  -4.28632e-07
182   -1.46302e-06  -4.87674e-07  -4.87674e-07  -4.87674e-07
183   -1.53048e-06  -5.10161e-07  -5.10161e-07  -5.10161e-07
184   -1.47683e-06  -4.92275e-07  -4.92275e-07  -4.92275e-07
185   -1.31715e-06  -4.39051e-07  -4.39051e-07  -4.39051e-07
186   -1.08669e-06  -3.62231e-07  -3.62231e-07  -3.62231e-07
187   -8.273e-07  -2.75767e-07  -2.75767e-07  -2.75767e-07
188   -5.73061e-07  -1.9102e-07  -1.9102e-07  -1.9102e-07
189   -3.42352e-07  -1.14117e-07  -1.14117e-07  -1.14117e-07
190   -1.38322e-07  -4.61074e-08  -4.61074e-08  -4.61074e-08
191   4.50167e-08  1.50056e-08  1.50056e-08  1.50056e-08
192   2.14268e-07  7.14226e-08  7.14226e-08  7.14226e-08
193   3.69345e-07  1.23115e-07  1.23115e-07  1.23115e-07
194   4.99404e-07  1.66468e-07  1.66468e-07  1.66468e-07
195   5.82037e-07  1.94012e-07  1.94012e-07  1.94012e-07
196   5.88449e-07  1.9615e-07  1.9615e-07  1.9615e-07
197   4.93274e-07  1.64425e-07  1.64425e-07  1.64425e-07
198   2.86029e-07  9.5343e-08  9.5343e-08  9.5343e-08
199   -1.99245e-08  -6.6415e-09  -6.6415e-09  -6.6415e-09
200   -3.85695e-07  -1.28565e-07  -1.28565e-07  -1.28565e-07
201   -7.54832e-07  -2.51611e-07  -2.51611e-07  -2.51611e-07
202   -1.0684e-06  -3.56135e-07  -3.56135e-07  -3.56135e-07
203   -1.28036e-06  -4.26787e-07  -4.26787e-07  -4.26787e-07
204   -1.36758e-06  -4.55859e-07  -4.55859e-07  -4.55859e-07
205   -1.33055e-06  -4.43518e-07  -4.43518e-07  -4.43518e-07
206   -1.18764e-06  -3.9588e-07  -3.9588e-07  -3.9588e-07
207   -9.66661e-07  -3.2222e-07  -3.2222e-07  -3.2222e-07
208   -6.98693e-07  -2.32898e-07  -2.32898e-07  -2.32898e-07
209   -4.15134e-07  -1.38378e-07  -1.38378e-07  -1.38378e-07
210   -1.47283e-07  -4.90945e-08  -4.90945e-08  -4.90945e-08
211   7.55532e-08  2.51844e-08  2.51844e-08  2.51844e-08
212   2.28895e-07  7.62984e-08  7.62984e-08  7.62984e-08
213   2.98093e-07  9.93642e-08  9.93642e-08  9.93642e-08
214   2.82146e-07  9.40488e-08  9.40488e-08  9.40488e-08
215   1.93866e-07  6.46221e-08  6.46221e-08  6.46221e-08
216   5.67453e-08  1.89151e-08  1.89151e-08  1.89151e-08
217   -1.01324e-07  -3.37746e-08  -3.37746e-08  -3.37746e-08
218   -2.54748e-07  -8.49161e-08  -8.49161e-08  -8.49161e-08
219   -3.86157e-07  -1.28719e-07  -1.28719e-07  -1.28719e-07
220   -4.90173e-07  -1.63391e-07  -1.63391e-07  -1.63391e-07
221   -5.72801e-07  -1.90934e-07  -1.90934e-07  -1.90934e-07
222   -6.45678e-07  -2.15226e-07  -2.15226e-07  -2.15226e-07
223   -7.17217e-07  -2.39072e-07  -2.39072e-07  -2.39072e-07
224   -7.84651e-07  -2.6155e-07  -2.6155e-07  -2.6155e-07
225   -8.32497e-07  -2.77499e-07  -2.77499e-07  -2.77499e-07
226   -8.38297e-07  -2.79432e-07  -2.79432e-07  -2.79432e-07
227   -7.83359e-07  -2.6112e-07  -2.6112e-07  -2.6112e-07
228   -6.6225e-07  -2.2075e-07  -2.2075e-07  -2.2075e-07
229   -4.88301e-07  -1.62767e-07  -1.62767e-07  -1.62767e-07
230   -2.9282e-07  -9.76065e-08  -9.76065e-08  -9.76065e-08
231   -1.17767e-07  -3.92557e-08  -3.92557e-08  -3.92557e-08
232   -4.07802e-09  -1.35934e-09  -1.35934e-09  -1.35934e-09
233   1.98621e-08  6.62069e-09  6.62069e-09  6.62069e-09
234   -5.36375e-08  -1.78792e-08  -1.78792e-08  -1.78792e-08
235   -2.09583e-07  -6.98609e-08  -6.98609e-08  -6.98609e-08
236   -4.15046e-07  -1.38349e-07  -1.38349e-07  -1.38349e-07
237   -6.29623e-07  -2.09874e-07  -2.09874e-07  -2.09874e-07
238   -8.19011e-07  -2.73004e-07  -2.73004e-07  -2.73004e-07
239   -9.65252e-07  -3.21751e-07  -3.21751e-07  -3.21751e-07
240   -1.06861e-06  -3.56205e-07  -3.56205e-07  -3.56205e-07
241   -1.13864e-06  -3.79547e-07  -3.79547e-07  -3.79547e-07
242   -1.17972e-06  -3.93239e-07  -3.93239e-07  -3.93239e-07
243   -1.18172e-06  -3.93906e-07  -3.93906e-07  -3.93906e-07
244   -1.12247e-06  -3.74156e-07  -3.74156e-07  -3.74156e-07
245   -9.80705e-07  -3.26902e-07  -3.26902e-07  -3.26902e-07
246   -7.50277e-07  -2.50092e-07  -2.50092e-07  -2.50092e-07
247   -4.4759e-07  -1.49197e-07  -1.49197e-07  -1.49197e-07
248   -1.09318e-07  -3.64394e-08  -3.64394e-08  -3.64394e-08
249   2.15242e-07  7.17472e-08  7.17472e-08  7.17472e-08
250   4.75076e-07  1.58359e-07  1.58359e-07  1.58359e-07
251   6.29867e-07  2.09956e-07  2.09956e-07  2.09956e-07
252   6.61578e-07  2.20526e-07  2.20526e-07  2.20526e-07
253   5.81656e-07  1.93885e-07  1.93885e-07  1.93885e-07
254   4.27836e-07  1.42612e-07  1.42612e-07  1.42612e-07
255   2.50626e-07  8.35419e-08  8.35419e-08  8.35419e-08
256   9.66418e-08  3.22139e-08  3.22139e-08  3.22139e-08
257   -5.13868e-09  -1.71289e-09  -1.71289e-09  -1.71289e-09
258   -4.90157e-08  -1.63386e-08  -1.63386e-08  -1.63386e-08
259   -4.93104e-08  -1.64368e-08  -1.64368e-08  -1.64368e-08
260   -3.13495e-08  -1.04498e-08  -1.04498e-08  -1.04498e-08
261   -1.8861e-08  -6.287e-09  -6.287e-09  -6.287e-09
262   -2.27094e-08  -7.56979e-09  -7.56979e-09  -7.56979e-09
263   -3.492e-08  -1.164e-08  -1.164e-08  -1.164e-08
264   -3.15632e-08  -1.05211e-08  -1.05211e-08  -1.05211e-08
265   1.51499e-08  5.04996e-09  5.04996e-09  5.04996e-09
266   1.22274e-07  4.07579e-08  4.07579e-08  4.07579e-08
267   2.86473e-07  9.54909e-08  9.54909e-08  9.54909e-08
268   4.84968e-07  1.61656e-07  1.61656e-07  1.61656e-07
269   6.85193e-07  2.28398e-07  2.28398e-07  2.28398e-07
270   8.56043e-07  2.85348e-07  2.85348e-07  2.85348e-07
271   9.74753e-07  3.24918e-07  3.24918e-07  3.24918e-07
272   1.02748e-06  3.42492e-07  3.42492e-07  3.42492e-07
273   1.00782e-06  3.35941e-07  3.35941e-07  3.35941e-07
274   9.16364e-07  3.05455e-07  3.05455e-07  3.05455e-07
275   7.60976e-07  2.53659e-07  2.53659e-07  2.53659e-07
276   5.56808e-07  1.85603e-07  1.85603e-07  1.85603e-07
277   3.25083e-07  1.08361e-07  1.08361e-07  1.08361e-07
278   9.16257e-08  3.05419e-08  3.05419e-08  3.05419e-08
279   -1.1379e-07  -3.79301e-08  -3.79301e-08  -3.79301e-08
280   -2.5919e-07  -8.63966e-08  -8.63966e-08  -8.63966e-08
281   -3.16448e-07  -1.05483e-07  -1.05483e-07  -1.05483e-07
282   -2.6968e-07  -8.98933e-08  -8.98933e-08  -8.98933e-08
283   -1.23115e-07  -4.10382e-08  -4.10382e-08  -4.10382e-08
284   9.62829e-08  3.20943e-08  3.20943e-08  3.20943e-08
285   3.44463e-07  1.14821e-07  1.14821e-07  1.14821e-07
286   5.71437e-07  1.90479e-07  1.90479e-07  1.90479e-07
287   7.34782e-07  2.44927e-07  2.44927e-07  2.44927e-07
288   8.11157e-07  2.70386e-07  2.70386e-07  2.70386e-07
289   8.02941e-07  2.67647e-07  2.67647e-07  2.67647e-07
290   7.3719e-07  2.4573e-07  2.4573e-07  2.4573e-07
291   6.55945e-07  2.18648e-07  2.18648e-07  2.18648e-07
292   6.01145e-07  2.00382e-07  2.00382e-07  2.00382e-07
293   5.98915e-07  1.99638e-07  1.99638e-07  1.99638e-07
294   6.50006e-07  2.16669e-07  2.16669e-07  2.16669e-07
295   7.30402e-07  2.43467e-07  2.43467e-07  2.43467e-07
296   8.00331e-07  2.66777e-07  2.66777e-07  2.66777e-07
297   8.18505e-07  2.72835e-07  2.72835e-07  2.72835e-07
298   7.5645e-07  2.5215e-07  2.5215e-07  2.5215e-07
299   6.07317e-07  2.02439e-07  2.02439e-07  2.02439e-07
300   3.87107e-07  1.29036e-07  1.29036e-07  1.29036e-07
301   1.28061e-07  4.2687e-08  4.2687e-08  4.2687e-08
302   -1.32858e-07  -4.42859e-08  -4.42859e-08  -4.42859e-08
303   -3.65772e-07  -1.21924e-07  -1.21924e-07  -1.21924e-07
304   -5.54787e-07  -1.84929e-07  -1.84929e-07  -1.84929e-07
305   -6.98492e-07  -2.32831e-07  -2.32831e-07  -2.32831e-07
306   -8.04109e-07  -2.68036e-07  -2.68036e-07  -2.68036e-07
307   -8.77969e-07  -2.92656e-07  -2.92656e-07  -2.92656e-07
308   -9.17625e-07  -3.05875e-07  -3.05875e-07  -3.05875e-07
309   -9.09249e-07  -3.03083e-07  -3.03083e-07  -3.03083e-07
310   -8.32257e-07  -2.77419e-07  -2.77419e-07  -2.77419e-07
311   -6.68768e-07  -2.22923e-07  -2.22923e-07  -2.22923e-07
312   -4.13975e-07  -1.37992e-07  -1.37992e-07  -1.37992e-07
313   -8.2967e-08  -2.76557e-08  -2.76557e-08  -2.76557e-08
314   2.8761e-07  9.58701e-08  9.58701e-08  9.58701e-08
315   6.44175e-07  2.14725e-07  2.14725e-07  2.14725e-07
316   9.2693e-07  3.08977e-07  3.08977e-07  3.08977e-07
317   1.0845e-06  3.61499e-07  3.61499e-07  3.61499e-07
318   1.09018e-06  3.63392e-07  3.63392e-07  3.63392e-07
319   9.53376e-07  3.17792e-07  3.17792e-07  3.17792e-07
320   7.20859e-07  2.40286e-07  2.40286e-07  2.40286e-07
321   4.66246e-07  1.55415e-07  1.55415e-07  1.55415e-07
322   2.69777e-07  8.99256e-08  8.99256e-08  8.99256e-08
323   1.95323e-07  6.51077e-08  6.51077e-08  6.51077e-08
324   2.7298e-07  9.09933e-08  9.09933e-08  9.09933e-08
325   4.91687e-07  1.63896e-07  1.63896e-07  1.63896e-07
326   8.03077e-07  2.67692e-07  2.67692e-07  2.67692e-07
327   1.1349e-06  3.78301e-07  3.78301e-07  3.78301e-07
328   1.40973e-06  4.69909e-07  4.69909e-07  4.69909e-07
329   1.56433e-06  5.21444e-07  5.21444e-07  5.21444e-07
330   1.5658e-06  5.21932e-07  5.21932e-07  5.21932e-07
331   1.41809e-06  4.72698e-07  4.72698e-07  4.72698e-07
332   1.15744e-06  3.85815e-07  3.85815e-07  3.85815e-07
333   8.3747e-07  2.79157e-07  2.79157e-07  2.79157e-07
334   5.11652e-07  1.70551e-07  1.70551e-07  1.70551e-07
335   2.20001e-07  7.33336e-08  7.33336e-08  7.33336e-08
336   -1.62528e-08  -5.41759e-09  -5.41759e-09  -5.41759e-09
337   -1.91769e-07  -6.39232e-08  -6.39232e-08  -6.39232e-08
338   -3.08844e-07  -1.02948e-07  -1.02948e-07  -1.02948e-07
339   -3.70183e-07  -1.23394e-07  -1.23394e-07  -1.23394e-07
340   -3.74851e-07  -1.2495e-07  -1.2495e-07  -1.2495e-07
341   -3.18817e-07  -1.06272e-07  -1.06272e-07  -1.06272e-07
342   -2.00414e-07  -6.68046e-08  -6.68046e-08  -6.68046e-08
343   -2.67394e-08  -8.91315e-09  -8.91315e-09  -8.91315e-09
344   1.81471e-07  6.04902e-08  6.04902e-08  6.04902e-08
345   3.89565e-07  1.29855e-07  1.29855e-07  1.29855e-07
346   5.54166e-07  1.84722e-07  1.84722e-07  1.84722e-07
347   6.34069e-07  2.11356e-07  2.11356e-07  2.11356e-07
348   6.03899e-07  2.013e-07  2.013e-07  2.013e-07
349   4.64522e-07  1.54841e-07  1.54841e-07  1.54841e-07
350   2.45535e-07  8.18449e-08  8.18449e-08  8.18449e-08
351   -2.30388e-09  -7.67961e-10  -7.67961e-10  -7.67961e-10
352   -2.21927e-07  -7.39756e-08  -7.39756e-08  -7.39756e-08
353   -3.6714e-07  -1.2238e-07  -1.2238e-07  -1.2238e-07
354   -4.14764e-07  -1.38255e-07  -1.38255e-07  -1.38255e-07
355   -3.67995e-07  -1.22665e-07  -1.22665e-07  -1.22665e-07
356   -2.51447e-07  -8.38158e-08  -8.38158e-08  -8.38158e-08
357   -9.90133e-08  -3.30044e-08  -3.30044e-08  -3.30044e-08
358   5.90327e-08  1.96776e-08  1.96776e-08  1.96776e-08
359   2.05444e-07  6.84815e-08  6.84815e-08  6.84815e-08
360   3.38227e-07  1.12742e-07  1.12742e-07  1.12742e-07
361   4.65141e-07  1.55047e-07  1.55047e-07  1.55047e-07
362   5.93749e-07  1.97916e-07  1.97916e-07  1.97916e-07
363   7.22089e-07  2.40696e-07  2.40696e-07  2.40696e-07
364   8.3538e-07  2.7846e-07  2.7846e-07  2.7846e-07
365   9.11122e-07  3.03707e-07  3.03707e-07  3.03707e-07
366   9.29392e-07  3.09797e-07  3.09797e-07  3.09797e-07
367   8.82043e-07  2.94014e-07  2.94014e-07  2.94014e-07
368   7.77908e-07  2.59303e-07  2.59303e-07  2.59303e-07
369   6.41117e-07  2.13706e-07  2.13706e-07  2.13706e-07
370   5.03851e-07  1.6795e-07  1.6795e-07  1.6795e-07
371   3.96873e-07  1.32291e-07  1.32291e-07  1.32291e-07
372   3.40101e-07  1.13367e-07  1.13367e-07  1.13367e-07
373   3.36439e-07  1.12146e-07  1.12146e-07  1.12146e-07
374   3.70688e-07  1.23563e-07  1.23563e-07  1.23563e-07
375   4.1558e-07  1.38527e-07  1.38527e-07  1.38527e-07
376   4.43233e-07  1.47744e-07  1.47744e-07  1.47744e-07
377   4.37659e-07  1.45886e-07  1.45886e-07  1.45886e-07
378   4.02432e-07  1.34144e-07  1.34144e-07  1.34144e-07
379   3.59237e-07  1.19746e-07  1.19746e-07  1.19746e-07
380   3.38203e-07  1.12734e-07  1.12734e-07  1.12734e-07
381   3.64089e-07  1.21363e-07  1.21363e-07  1.21363e-07
382   4.45069e-07  1.48356e-07  1.48356e-07  1.48356e-07
383   5.67427e-07  1.89142e-07  1.89142e-07  1.89142e-07
384   6.99038e-07  2.33013e-07  2.33013e-07  2.33013e-07
385   7.99287e-07  2.66429e-07  2.66429e-07  2.66429e-07
386   8.31181e-07  2.7706e-07  2.7706e-07  2.7706e-07
387   7.71284e-07  2.57095e-07  2.57095e-07  2.57095e-07
